shoe_id,cards_remaining,dealer_up,initial_hand,dealer_final,dealer_final_value,player_final,player_final_value,actions_taken,run_count,true_count,win
3625,129,10,"[6, 5]","[10, 11]",BJ,"[[6, 5]]",[11],[[]],-10,-4,-1.0
3632,392,9,"[10, 7]","[9, 10]",19,"[[10, 7]]",[17],[['S']],-4,0,-1.0
3643,212,11,"[11, 2]","[11, 10]",BJ,"[[11, 2]]",[13],[['N']],-19,-4,-1.0
3648,251,9,"[10, 10]","[9, 3, 10]",22,"[[10, 10]]",[20],[['S']],2,0,1.0
3653,85,10,"[5, 7]","[10, 7]",17,"[[5, 7, 6]]",[18],"[['H', 'S']]",-6,-3,1.0
3666,102,10,"[4, 11]","[10, 6, 10]",26,"[[4, 11, 3, 10]]",[18],"[['H', 'H', 'S']]",4,2,1.0
3667,105,8,"[10, 10]","[8, 8, 8]",24,"[[10, 10]]",[20],[['S']],1,0,1.0
3668,85,8,"[10, 10]","[8, 3, 4, 3]",18,"[[10, 10]]",[20],[['S']],0,0,1.0
3672,202,10,"[10, 10]","[10, 10]",20,"[[10, 10]]",[20],[['S']],6,1,0.0
3697,135,5,"[6, 10]","[5, 11, 11, 7, 3]",17,"[[6, 10]]",[16],[['S']],-9,-3,-1.0
3763,206,5,"[11, 10]","[5, 10, 10]",25,"[[11, 10]]",['BJ'],[['S']],16,4,1.5
3782,247,6,"[4, 7]","[6, 10, 3]",19,"[[4, 7, 4]]",[15],[['D']],-8,-1,-2.0
3818,298,9,"[10, 10]","[9, 11]",20,"[[10, 10]]",[20],[['S']],16,2,0.0
3827,254,9,"[11, 11]","[9, 6, 10]",25,"[[11, 2], [11, 7]]","[13, 18]","[['P'], []]",16,3,2.0
3831,344,7,"[2, 10]","[7, 10]",17,"[[2, 10, 8]]",[20],"[['H', 'S']]",-2,0,1.0
3872,361,5,"[3, 4]","[5, 10, 11, 2]",18,"[[3, 4, 4, 2]]",[13],"[['H', 'H', 'S']]",-5,0,-1.0
3890,88,2,"[4, 10]","[2, 10, 10]",22,"[[4, 10]]",[14],[['S']],9,5,1.0
3910,316,11,"[6, 10]","[11, 6, 4]",21,"[[6, 10]]",[16],"[['N', 'R']]",13,2,-0.5
3926,281,6,"[10, 10]","[6, 10, 8]",24,"[[10, 10]]",[20],[['S']],2,0,1.0
3943,271,7,"[6, 10]","[7, 9, 11]",17,"[[6, 10, 10]]",[26],[['H']],1,0,-1.0
3945,347,3,"[11, 4]","[3, 2, 7, 9]",21,"[[11, 4, 9]]",[14],"[['H', 'S']]",12,1,-1.0
3949,318,4,"[10, 10]","[4, 2, 5, 9]",20,"[[10, 10]]",[20],[['S']],8,1,0.0
3967,366,11,"[9, 3]","[11, 4, 7, 9]",21,"[[9, 3, 6]]",[18],"[['N', 'H', 'S']]",-10,-1,-1.0
3995,406,6,"[4, 5]","[6, 4, 10]",20,"[[4, 5, 9]]",[18],[['D']],-6,0,-2.0
4014,79,10,"[10, 10]","[10, 9]",19,"[[10, 10]]",[20],[['S']],8,5,1.0
4017,334,10,"[10, 10]","[10, 10]",20,"[[10, 10]]",[20],[['S']],-3,0,0.0
4018,222,10,"[9, 10]","[10, 6, 10]",26,"[[9, 10]]",[19],[['S']],-2,0,1.0
4020,87,10,"[6, 11]","[10, 10]",20,"[[6, 11, 10]]",[17],"[['H', 'S']]",17,10,-1.0
4064,351,11,"[10, 2]","[11, 9]",20,"[[10, 2, 10]]",[22],"[['N', 'H']]",6,0,-1.0
4110,153,5,"[4, 10]","[5, 9, 5]",19,"[[4, 10]]",[14],[['S']],-6,-2,-1.0
4113,95,6,"[10, 5]","[6, 9, 10]",25,"[[10, 5]]",[15],[['S']],7,3,1.0
4119,416,7,"[5, 3]","[7, 9, 10]",26,"[[5, 3, 10]]",[18],"[['H', 'S']]",2,0,1.0
4123,342,9,"[10, 11]","[9, 7, 3]",19,"[[10, 11]]",['BJ'],[['S']],7,1,1.5
4131,273,10,"[11, 11]","[10, 2, 3, 11, 9]",25,"[[11, 9], [11, 10]]","[20, 21]","[['P'], []]",-6,-1,2.0
4176,113,3,"[6, 8]","[3, 6, 4, 10]",23,"[[6, 8]]",[14],[['S']],5,2,1.0
4197,224,2,"[10, 6]","[2, 10, 10]",22,"[[10, 6]]",[16],[['S']],5,1,1.0
4220,206,2,"[2, 5]","[2, 6, 10]",18,"[[2, 5, 5, 11]]",[13],"[['H', 'H', 'S']]",3,0,-1.0
4236,171,4,"[10, 10]","[4, 3, 9, 6]",22,"[[10, 10]]",[20],[['S']],4,1,1.0
4270,239,4,"[7, 11]","[4, 5, 6, 6]",21,"[[7, 11, 2]]",[20],[['D']],-3,0,-2.0
4287,373,10,"[9, 10]","[10, 7]",17,"[[9, 10]]",[19],[['S']],3,0,1.0
4289,235,10,"[10, 10]","[10, 10]",20,"[[10, 10]]",[20],[['S']],5,1,0.0
4291,314,6,"[7, 4]","[6, 5, 11, 3, 10]",25,"[[7, 4, 6]]",[17],[['D']],-4,0,2.0
4295,250,10,"[8, 10]","[10, 4, 10]",24,"[[8, 10]]",[18],[['S']],8,1,1.0
4298,79,2,"[2, 10]","[2, 8, 6, 10]",26,"[[2, 10, 9]]",[21],"[['H', 'S']]",-3,-1,1.0
4299,179,11,"[6, 10]","[11, 9]",20,"[[6, 10]]",[16],"[['N', 'R']]",7,2,-0.5
4307,289,10,"[7, 7]","[10, 5, 4]",19,"[[7, 7, 2, 10]]",[26],"[['H', 'H']]",3,0,-1.0
4308,143,11,"[6, 10]","[11, 3, 10, 2, 3]",19,"[[6, 10]]",[16],"[['N', 'R']]",23,8,-0.5
4328,287,3,"[11, 11]","[3, 5, 10]",18,"[[11, 10], [11, 4]]","[21, 15]","[['P'], []]",12,2,0.0
4340,296,10,"[8, 10]","[10, 10]",20,"[[8, 10]]",[18],[['S']],-3,0,-1.0
4373,302,2,"[10, 10]","[2, 9, 9]",20,"[[10, 10]]",[20],[['S']],7,1,0.0
4383,205,6,"[9, 8]","[6, 10, 7]",23,"[[9, 8]]",[17],[['S']],22,5,1.0
4388,142,6,"[6, 4]","[6, 6, 10]",22,"[[6, 4, 4]]",[14],[['D']],-14,-5,2.0
4407,115,10,"[2, 7]","[10, 10]",20,"[[2, 7, 7, 10]]",[26],"[['H', 'H']]",8,3,-1.0
4447,105,9,"[10, 8]","[9, 5, 5]",19,"[[10, 8]]",[18],[['S']],21,10,-1.0
4448,410,5,"[3, 9]","[5, 8, 10]",23,"[[3, 9]]",[12],[['S']],0,0,1.0
4481,411,6,"[5, 10]","[6, 3, 5, 10]",24,"[[5, 10]]",[15],[['S']],-2,0,1.0
4505,271,10,"[11, 4]","[10, 10]",20,"[[11, 4, 10, 4]]",[19],"[['H', 'H', 'S']]",0,0,-1.0
4518,294,10,"[3, 8]","[10, 9]",19,"[[3, 8, 5]]",[16],[['D']],-5,0,-2.0
4521,152,8,"[9, 2]","[8, 10]",18,"[[9, 2, 5]]",[16],[['D']],7,2,-2.0
4543,79,3,"[11, 4]","[3, 8, 2, 9]",22,"[[11, 4, 8]]",[13],"[['H', 'S']]",6,3,1.0
4613,294,3,"[5, 8]","[3, 10, 10]",23,"[[5, 8]]",[13],[['S']],7,1,1.0
4625,383,7,"[7, 10]","[7, 10]",17,"[[7, 10]]",[17],[['S']],-1,0,0.0
4630,368,10,"[2, 5]","[10, 5, 9]",24,"[[2, 5, 3, 10]]",[20],"[['H', 'H', 'S']]",4,0,1.0
4690,342,10,"[10, 10]","[10, 10]",20,"[[10, 10]]",[20],[['S']],-2,0,0.0
4703,141,10,"[4, 8]","[10, 3, 10]",23,"[[4, 8, 10]]",[22],[['H']],8,2,-1.0
4745,250,2,"[10, 6]","[2, 11, 10, 7]",20,"[[10, 6]]",[16],[['S']],1,0,-1.0
4770,229,11,"[10, 2]","[11, 10]",BJ,"[[10, 2]]",[12],[['N']],2,0,-1.0
4818,104,9,"[10, 10]","[9, 10]",19,"[[10, 10]]",[20],[['S']],5,2,1.0
4835,149,4,"[11, 10]","[4, 10, 10]",24,"[[11, 10]]",['BJ'],[['S']],23,8,1.5
4835,124,4,"[2, 2]","[4, 3, 9, 8]",24,"[[2, 10], [2, 8, 10]]","[12, 20]","[['P', 'S'], ['D']]",16,6,3.0
4838,164,9,"[11, 5]","[9, 11]",20,"[[11, 5, 2, 5, 7]]",[20],"[['H', 'H', 'H', 'S']]",0,0,0.0
4872,313,7,"[3, 3]","[7, 11]",18,"[[3, 8, 3], [3, 8, 4]]","[14, 15]","[['P', 'D'], ['D']]",8,1,-4.0
4875,280,10,"[10, 7]","[10, 6, 5]",21,"[[10, 7]]",[17],[['S']],-9,-1,-1.0
4877,166,8,"[10, 8]","[8, 5, 2, 9]",24,"[[10, 8]]",[18],[['S']],2,0,1.0
4880,249,9,"[6, 5]","[9, 8]",17,"[[6, 5, 11]]",[12],[['D']],3,0,-2.0
4914,379,9,"[10, 9]","[9, 7, 8]",24,"[[10, 9]]",[19],[['S']],-7,0,1.0
4916,284,10,"[10, 10]","[10, 10]",20,"[[10, 10]]",[20],[['S']],2,0,0.0
4940,142,8,"[10, 5]","[8, 2, 3, 10]",23,"[[10, 5, 6]]",[21],"[['H', 'S']]",9,3,1.0
4949,334,9,"[11, 9]","[9, 6, 3]",18,"[[11, 9]]",[20],[['S']],-7,-1,1.0
4950,367,4,"[11, 10]","[4, 7, 2, 4]",17,"[[11, 10]]",['BJ'],[['S']],-6,0,1.5
4981,198,11,"[2, 2]","[11, 4, 7, 8]",20,"[[2, 2, 8, 5]]",[17],"[['N', 'H', 'H', 'S']]",10,2,-1.0
4989,104,11,"[9, 2]","[11, 8]",19,"[[9, 2, 10]]",[21],"[['N', 'D']]",3,1,2.0
5029,132,10,"[6, 10]","[10, 4, 9]",23,"[[6, 10]]",[16],[['R']],-6,-2,-0.5
5056,214,5,"[8, 10]","[5, 4, 10]",19,"[[8, 10]]",[18],[['S']],-7,-1,-1.0
5074,99,5,"[6, 10]","[5, 5, 6, 6]",22,"[[6, 10]]",[16],[['S']],-4,-2,1.0
5087,166,8,"[9, 11]","[8, 7, 10]",25,"[[9, 11]]",[20],[['S']],-6,-1,1.0
5093,148,10,"[4, 5]","[10, 10]",20,"[[4, 5, 10]]",[19],"[['H', 'S']]",15,5,-1.0
5126,282,10,"[11, 10]","[10, 9]",19,"[[11, 10]]",['BJ'],[['S']],10,1,1.5
5160,416,11,"[10, 3]","[11, 10]",BJ,"[[10, 3]]",[13],[['N']],-2,0,-1.0
5165,285,7,"[3, 8]","[7, 2, 3, 10]",22,"[[3, 8, 3]]",[14],[['D']],-11,-2,2.0
5224,258,10,"[10, 7]","[10, 6, 11]",17,"[[10, 7]]",[17],[['S']],4,0,0.0
5231,156,4,"[4, 2]","[4, 11, 3]",18,"[[4, 2, 10]]",[16],"[['H', 'S']]",-21,-7,-1.0
5248,362,6,"[7, 8]","[6, 8, 3]",17,"[[7, 8]]",[15],[['S']],2,0,-1.0
5281,91,10,"[10, 6]","[10, 6, 6]",22,"[[10, 6]]",[16],[['R']],3,1,-0.5
5287,393,10,"[9, 10]","[10, 10]",20,"[[9, 10]]",[19],[['S']],0,0,-1.0
5288,253,9,"[10, 10]","[9, 2, 3, 5]",19,"[[10, 10]]",[20],[['S']],-7,-1,1.0
5294,310,10,"[5, 10]","[10, 10]",20,"[[5, 10]]",[15],[['R']],-4,0,-0.5
5307,375,2,"[10, 11]","[2, 3, 3, 11]",19,"[[10, 11]]",['BJ'],[['S']],-8,-1,1.5
5327,320,9,"[3, 2]","[9, 4, 11, 10]",24,"[[3, 2, 3, 2, 8]]",[18],"[['H', 'H', 'H', 'S']]",-18,-2,1.0
5341,118,6,"[10, 7]","[6, 9, 8]",23,"[[10, 7]]",[17],[['S']],3,1,1.0
5371,202,3,"[11, 7]","[3, 9, 11, 6]",19,"[[11, 7, 10]]",[18],[['D']],7,1,-2.0
5374,96,9,"[10, 4]","[9, 10]",19,"[[10, 4, 11, 8]]",[23],"[['H', 'H']]",1,0,-1.0
5387,158,10,"[11, 5]","[10, 9]",19,"[[11, 5, 9, 5]]",[20],"[['H', 'H', 'S']]",1,0,1.0
5395,102,10,"[9, 10]","[10, 7]",17,"[[9, 10]]",[19],[['S']],0,0,1.0
5408,405,10,"[10, 10]","[10, 7]",17,"[[10, 10]]",[20],[['S']],1,0,1.0
5439,173,4,"[8, 10]","[4, 2, 7, 9]",22,"[[8, 10]]",[18],[['S']],0,0,1.0
5445,272,10,"[6, 8]","[10, 2, 6]",18,"[[6, 8, 6]]",[20],"[['H', 'S']]",-5,0,1.0
5497,314,4,"[11, 6]","[4, 3, 9, 10]",26,"[[11, 6, 7]]",[14],[['D']],19,3,2.0
5503,246,10,"[11, 10]","[10, 8]",18,"[[11, 10]]",['BJ'],[['S']],-8,-1,1.5
5506,361,5,"[5, 5]","[5, 10, 3]",18,"[[5, 5, 10]]",[20],[['D']],-7,-1,2.0
5516,290,10,"[5, 10]","[10, 8]",18,"[[5, 10]]",[15],[['R']],3,0,-0.5
5516,115,2,"[9, 3]","[2, 10, 10]",22,"[[9, 3, 10]]",[22],[['H']],2,0,-1.0
5527,282,6,"[10, 4]","[6, 3, 4, 11, 9]",23,"[[10, 4]]",[14],[['S']],0,0,1.0
5546,81,4,"[7, 6]","[4, 3, 10]",17,"[[7, 6]]",[13],[['S']],5,3,-1.0
5549,303,7,"[11, 7]","[7, 9, 10]",26,"[[11, 7]]",[18],[['S']],-6,-1,1.0
5550,219,7,"[6, 10]","[7, 10]",17,"[[6, 10, 7]]",[23],[['H']],-5,-1,-1.0
5574,91,10,"[6, 5]","[10, 2, 5]",17,"[[6, 5, 6]]",[17],[['D']],-3,-1,0.0
5577,203,4,"[9, 10]","[4, 3, 5, 8]",20,"[[9, 10]]",[19],[['S']],-2,0,-1.0
5601,183,6,"[10, 10]","[6, 9, 10]",25,"[[10, 10]]",[20],[['S']],-9,-2,1.0
5602,177,8,"[8, 2]","[8, 9]",17,"[[8, 2, 10]]",[20],[['D']],-16,-4,2.0
5609,194,10,"[9, 6]","[10, 11]",BJ,"[[9, 6]]",[15],[[]],-1,0,-1.0
5617,291,3,"[11, 10]","[3, 10, 10]",23,"[[11, 10]]",['BJ'],[['S']],6,1,1.5
5624,366,10,"[10, 10]","[10, 9]",19,"[[10, 10]]",[20],[['S']],15,2,1.0
5627,85,9,"[8, 10]","[9, 11]",20,"[[8, 10]]",[18],[['S']],-11,-6,-1.0
5676,292,5,"[10, 2]","[5, 5, 9]",19,"[[10, 2]]",[12],[['S']],0,0,-1.0
5686,292,11,"[10, 11]","[11, 8]",19,"[[10, 11]]",['BJ'],"[['N', 'S']]",12,2,1.5
5689,200,6,"[8, 11]","[6, 5, 8]",19,"[[8, 11, 8]]",[17],[['D']],18,4,-2.0
5693,399,10,"[10, 7]","[10, 10]",20,"[[10, 7]]",[17],[['S']],3,0,-1.0
5694,235,4,"[4, 2]","[4, 5, 10]",19,"[[4, 2, 4, 8]]",[18],"[['H', 'H', 'S']]",2,0,-1.0
5707,379,2,"[4, 4]","[2, 10, 2, 3]",17,"[[4, 4, 8]]",[16],"[['H', 'S']]",3,0,-1.0
5708,217,9,"[10, 2]","[9, 7, 10]",26,"[[10, 2, 10]]",[22],[['H']],18,4,-1.0
5715,134,5,"[10, 10]","[5, 10, 7]",22,"[[10, 10]]",[20],[['S']],-6,-2,1.0
5718,381,4,"[5, 8]","[4, 10, 8]",22,"[[5, 8]]",[13],[['S']],8,1,1.0
5739,100,10,"[10, 9]","[10, 10]",20,"[[10, 9]]",[19],[['S']],12,6,-1.0
5743,123,10,"[5, 9]","[10, 11]",BJ,"[[5, 9]]",[14],[[]],-1,0,-1.0
5761,357,10,"[2, 5]","[10, 11]",BJ,"[[2, 5]]",[7],[[]],7,1,-1.0
5842,121,10,"[10, 4]","[10, 6, 10]",26,"[[10, 4, 7]]",[21],"[['H', 'S']]",-12,-5,1.0
5861,104,11,"[2, 2]","[11, 10]",BJ,"[[2, 2]]",[4],[['N']],8,4,-1.0
5891,402,10,"[11, 9]","[10, 3, 10]",23,"[[11, 9]]",[20],[['S']],2,0,1.0
5906,154,4,"[2, 5]","[4, 10, 10]",24,"[[2, 5, 10]]",[17],"[['H', 'S']]",11,3,1.0
5911,334,8,"[10, 10]","[8, 7, 7]",22,"[[10, 10]]",[20],[['S']],-2,0,1.0
5919,353,7,"[4, 5]","[7, 4, 4, 8]",23,"[[4, 5, 7, 3]]",[19],"[['H', 'H', 'S']]",6,0,1.0
5921,188,10,"[6, 6]","[10, 11]",BJ,"[[6, 6]]",[12],[[]],-9,-2,-1.0
5934,339,10,"[10, 11]","[10, 10]",20,"[[10, 11]]",['BJ'],[['S']],-11,-1,1.5
5935,345,10,"[10, 7]","[10, 10]",20,"[[10, 7]]",[17],[['S']],-3,0,-1.0
5946,352,6,"[10, 6]","[6, 10, 10]",26,"[[10, 6]]",[16],[['S']],-5,0,1.0
5975,237,10,"[10, 6]","[10, 4, 10]",24,"[[10, 6]]",[16],[['R']],2,0,-0.5
5980,215,2,"[10, 11]","[2, 11, 4, 8, 7]",22,"[[10, 11]]",['BJ'],[['S']],-2,0,1.5
5981,356,10,"[4, 4]","[10, 10]",20,"[[4, 4, 2, 10]]",[20],"[['H', 'H', 'S']]",8,1,0.0
6030,145,10,"[10, 9]","[10, 11]",BJ,"[[10, 9]]",[19],[[]],11,3,-1.0
6040,102,4,"[7, 7]","[4, 8, 9]",21,"[[7, 8], [7, 10]]","[15, 17]","[['P', 'S'], ['S']]",-18,-9,-2.0
6107,90,10,"[6, 10]","[10, 10]",20,"[[6, 10]]",[16],[['R']],15,8,-0.5
6129,123,6,"[2, 6]","[6, 10, 2]",18,"[[2, 6, 10]]",[18],"[['H', 'S']]",7,2,0.0
6136,340,9,"[6, 4]","[9, 10]",19,"[[6, 4, 10]]",[20],[['D']],-9,-1,2.0
6147,182,10,"[10, 7]","[10, 10]",20,"[[10, 7]]",[17],[['S']],0,0,-1.0
6180,143,5,"[7, 8]","[5, 6, 8]",19,"[[7, 8]]",[15],[['S']],-8,-2,-1.0
6242,110,5,"[10, 11]","[5, 4, 9]",18,"[[10, 11]]",['BJ'],[['S']],1,0,1.5
6252,344,10,"[10, 10]","[10, 5, 10]",25,"[[10, 10]]",[20],[['S']],4,0,1.0
6258,221,4,"[10, 3]","[4, 7, 10]",21,"[[10, 3]]",[13],[['S']],11,2,-1.0
6261,143,6,"[10, 10]","[6, 3, 7, 9]",25,"[[10, 10]]",[20],[['S']],18,6,1.0
6282,363,5,"[3, 10]","[5, 9, 6]",20,"[[3, 10]]",[13],[['S']],-1,0,-1.0
6286,396,10,"[3, 9]","[10, 11]",BJ,"[[3, 9]]",[12],[[]],-3,0,-1.0
6301,86,4,"[11, 9]","[4, 2, 10, 8]",24,"[[11, 9]]",[20],[['S']],4,2,1.0
6311,251,5,"[6, 11]","[5, 3, 8, 8]",24,"[[6, 11, 9]]",[16],[['D']],-2,0,2.0
6353,162,10,"[10, 10]","[10, 11]",BJ,"[[10, 10]]",[20],[[]],5,1,-1.0
6354,123,2,"[8, 6]","[2, 8, 10]",20,"[[8, 6]]",[14],[['S']],7,2,-1.0
6360,133,9,"[3, 2]","[9, 10]",19,"[[3, 2, 10, 7]]",[22],"[['H', 'H']]",-15,-5,-1.0
6362,397,3,"[2, 9]","[3, 6, 4, 10]",23,"[[2, 9, 4]]",[15],[['D']],6,0,2.0
6365,248,10,"[3, 7]","[10, 9]",19,"[[3, 7, 10]]",[20],"[['H', 'S']]",-6,-1,1.0
6379,161,10,"[4, 3]","[10, 10]",20,"[[4, 3, 9, 11]]",[17],"[['H', 'H', 'S']]",4,1,-1.0
6401,274,10,"[10, 9]","[10, 10]",20,"[[10, 9]]",[19],[['S']],0,0,-1.0
6427,354,10,"[7, 6]","[10, 10]",20,"[[7, 6, 10]]",[23],[['H']],13,1,-1.0
6450,382,8,"[10, 11]","[8, 7, 10]",25,"[[10, 11]]",['BJ'],[['S']],-2,0,1.5
6463,416,4,"[10, 10]","[4, 10, 5]",19,"[[10, 10]]",[20],[['S']],0,0,1.0
6477,260,11,"[2, 6]","[11, 6, 4]",21,"[[2, 6, 10]]",[18],"[['N', 'H', 'S']]",-2,0,-1.0
6482,248,9,"[8, 4]","[9, 11]",20,"[[8, 4, 7]]",[19],"[['H', 'S']]",6,1,-1.0
6536,375,10,"[2, 5]","[10, 10]",20,"[[2, 5, 10]]",[17],"[['H', 'S']]",11,1,-1.0
6563,281,2,"[9, 10]","[2, 5, 6, 11, 7]",21,"[[9, 10]]",[19],[['S']],4,0,-1.0
6604,243,10,"[10, 5]","[10, 9]",19,"[[10, 5]]",[15],[['R']],-3,0,-0.5
6632,204,10,"[10, 7]","[10, 8]",18,"[[10, 7]]",[17],[['S']],16,4,-1.0
6658,122,9,"[6, 10]","[9, 3, 5]",17,"[[6, 10]]",[16],[['R']],-15,-6,-0.5
6686,163,11,"[7, 3]","[11, 8]",19,"[[7, 3, 10]]",[20],"[['N', 'H', 'S']]",-10,-3,1.0
6708,305,6,"[3, 10]","[6, 10, 2]",18,"[[3, 10]]",[13],[['S']],-4,0,-1.0
6728,326,6,"[3, 7]","[6, 6, 10]",22,"[[3, 7, 3]]",[13],[['D']],-4,0,2.0
6782,369,10,"[10, 7]","[10, 11]",BJ,"[[10, 7]]",[17],[[]],8,1,-1.0
6839,214,8,"[3, 6]","[8, 11]",19,"[[3, 6, 10]]",[19],"[['H', 'S']]",1,0,0.0
6864,390,3,"[2, 9]","[3, 10, 2, 8]",23,"[[2, 9, 2]]",[13],[['D']],7,0,2.0
6899,121,10,"[7, 11]","[10, 10]",20,"[[7, 11, 4, 7]]",[19],"[['H', 'H', 'S']]",-3,-1,-1.0
6907,294,9,"[7, 2]","[9, 3, 7]",19,"[[7, 2, 10]]",[19],"[['H', 'S']]",-3,0,0.0
6914,347,7,"[10, 9]","[7, 6, 6]",19,"[[10, 9]]",[19],[['S']],-3,0,0.0
6923,210,10,"[3, 2]","[10, 4, 7]",21,"[[3, 2, 2, 10]]",[17],"[['H', 'H', 'S']]",-8,-1,-1.0
6939,310,2,"[10, 3]","[2, 9, 8]",19,"[[10, 3]]",[13],[['S']],5,0,-1.0
6965,172,5,"[11, 8]","[5, 8, 8]",21,"[[11, 8]]",[19],[['S']],13,3,-1.0
6972,404,10,"[11, 9]","[10, 10]",20,"[[11, 9]]",[20],[['S']],1,0,0.0
6977,372,6,"[6, 7]","[6, 11, 9, 10]",26,"[[6, 7]]",[13],[['S']],3,0,1.0
7004,198,10,"[10, 2]","[10, 2, 10]",22,"[[10, 2, 6]]",[18],"[['H', 'S']]",-1,0,1.0
7030,389,2,"[11, 4]","[2, 11, 3, 8, 6]",20,"[[11, 4, 2, 7]]",[14],"[['H', 'H', 'S']]",-5,0,-1.0
7085,406,7,"[7, 11]","[7, 10]",17,"[[7, 11]]",[18],[['S']],-5,0,1.0
7105,144,5,"[5, 5]","[5, 10, 5]",20,"[[5, 5, 3]]",[13],[['D']],1,0,-2.0
7108,301,9,"[4, 9]","[9, 11]",20,"[[4, 9, 10]]",[23],[['H']],-7,-1,-1.0
7153,111,10,"[4, 10]","[10, 10]",20,"[[4, 10, 3]]",[17],"[['H', 'S']]",-2,0,-1.0
7164,82,10,"[10, 7]","[10, 9]",19,"[[10, 7]]",[17],[['S']],-1,0,-1.0
7172,213,6,"[7, 10]","[6, 10, 8]",24,"[[7, 10]]",[17],[['S']],6,1,1.0
7175,243,3,"[11, 8]","[3, 9, 6]",18,"[[11, 8]]",[19],[['S']],6,1,1.0
7189,84,10,"[11, 8]","[10, 9]",19,"[[11, 8]]",[19],[['S']],2,1,0.0
7192,146,10,"[7, 10]","[10, 10]",20,"[[7, 10]]",[17],[['S']],-2,0,-1.0
7196,335,9,"[4, 10]","[9, 10]",19,"[[4, 10, 4]]",[18],"[['H', 'S']]",7,1,-1.0
7197,391,4,"[7, 11]","[4, 3, 6, 10]",23,"[[7, 11, 2]]",[20],[['D']],-7,0,2.0
7268,340,3,"[2, 4]","[3, 9, 11, 7]",20,"[[2, 4, 2, 8]]",[16],"[['H', 'H', 'S']]",-5,0,-1.0
7286,256,5,"[10, 8]","[5, 10, 11, 7]",23,"[[10, 8]]",[18],[['S']],13,2,1.0
7289,329,11,"[7, 10]","[11, 4, 2, 10]",17,"[[7, 10]]",[17],"[['N', 'R']]",8,1,-0.5
7339,203,10,"[3, 10]","[10, 11]",BJ,"[[3, 10]]",[13],[[]],-3,0,-1.0
7341,363,10,"[10, 7]","[10, 10]",20,"[[10, 7]]",[17],[['S']],-2,0,-1.0
7356,337,8,"[6, 8]","[8, 9]",17,"[[6, 8, 2, 10]]",[26],"[['H', 'H']]",-6,0,-1.0
7389,131,4,"[2, 10]","[4, 7, 4, 10]",25,"[[2, 10]]",[12],[['S']],-5,-1,1.0
7400,136,4,"[7, 4]","[4, 6, 6, 10]",26,"[[7, 4, 9]]",[20],[['D']],-12,-4,2.0
7404,404,4,"[10, 2]","[4, 2, 4, 4, 6]",20,"[[10, 2]]",[12],[['S']],1,0,-1.0
7407,259,9,"[11, 10]","[9, 2, 9]",20,"[[11, 10]]",['BJ'],[['S']],15,3,1.5
7449,140,5,"[10, 10]","[5, 5, 9]",19,"[[10, 10]]",[20],[['S']],-8,-2,1.0
7460,156,10,"[10, 11]","[10, 3, 10]",23,"[[10, 11]]",['BJ'],[['S']],-16,-5,1.5
7469,86,10,"[6, 4]","[10, 9]",19,"[[6, 4, 9]]",[19],"[['H', 'S']]",2,1,0.0
7478,250,6,"[3, 3]","[6, 3, 7, 10]",26,"[[3, 9], [3, 7, 7]]","[12, 17]","[['P', 'S'], ['D']]",4,0,3.0
7482,131,11,"[10, 2]","[11, 6, 4]",21,"[[10, 2, 10]]",[22],"[['N', 'H']]",12,4,-1.0
7538,285,9,"[5, 10]","[9, 8]",17,"[[5, 10, 10]]",[25],[['H']],-13,-2,-1.0
7552,80,10,"[5, 10]","[10, 3, 9]",22,"[[5, 10]]",[15],[['R']],8,5,-0.5
7570,111,3,"[11, 10]","[3, 6, 4, 11, 9]",23,"[[11, 10]]",['BJ'],[['S']],5,2,1.5
7578,142,5,"[10, 11]","[5, 8, 5]",18,"[[10, 11]]",['BJ'],[['S']],10,3,1.5
7588,82,6,"[9, 3]","[6, 11, 3]",20,"[[9, 3]]",[12],[['S']],-8,-5,-1.0
7606,121,2,"[9, 8]","[2, 6, 7, 3]",18,"[[9, 8]]",[17],[['S']],-4,-1,-1.0
7616,197,3,"[10, 7]","[3, 10, 8]",21,"[[10, 7]]",[17],[['S']],16,4,-1.0
7632,391,10,"[10, 10]","[10, 5, 10]",25,"[[10, 10]]",[20],[['S']],-7,0,1.0
7655,388,10,"[9, 6]","[10, 5, 11, 2]",18,"[[9, 6]]",[15],[['R']],-1,0,-0.5
7659,170,10,"[9, 8]","[10, 5, 10]",25,"[[9, 8]]",[17],[['S']],1,0,1.0
7671,311,6,"[6, 10]","[6, 3, 10]",19,"[[6, 10]]",[16],[['S']],-3,0,-1.0
7694,167,6,"[11, 8]","[6, 10, 10]",26,"[[11, 8, 10]]",[19],[['D']],4,1,2.0
7707,260,10,"[10, 5]","[10, 10]",20,"[[10, 5]]",[15],[['R']],-18,-3,-0.5
7749,117,10,"[10, 3]","[10, 11]",BJ,"[[10, 3]]",[13],[[]],0,0,-1.0
7752,253,9,"[10, 8]","[9, 6, 8]",23,"[[10, 8]]",[18],[['S']],9,1,1.0
7770,243,3,"[6, 10]","[3, 10, 10]",23,"[[6, 10]]",[16],[['S']],10,2,1.0
7772,339,5,"[10, 3]","[5, 11, 10, 5]",21,"[[10, 3]]",[13],[['S']],-6,0,-1.0
7774,238,4,"[6, 4]","[4, 10, 8]",22,"[[6, 4, 11]]",[21],[['D']],-11,-2,2.0
